timestamp,market_slug,condition_id,token_id_up,token_id_down,bid_up,ask_up,mid_up,bid_depth_up,ask_depth_up,spread_up,bid_down,ask_down,mid_down,bid_depth_down,ask_depth_down,spread_down,btc_price,time_remaining_s,market_start_ts,market_end_ts
2026-04-18T03:08:42.713066,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.45,0.46,0.455,981.18,274.45,0.01,0.54,0.55,0.545,295.61,1295.96,0.01,77185.49,77.7,1776474300.0,1776474600.0
2026-04-18T03:08:44.990451,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.45,0.46,0.455,915.27,200.09,0.01,0.54,0.55,0.545,212.05,1213.61,0.01,77185.49,75.3,1776474300.0,1776474600.0
2026-04-18T03:08:47.258800,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.45,0.46,0.455,1047.77,186.23,0.01,0.54,0.55,0.545,194.78,1400.75,0.01,77185.5,73.0,1776474300.0,1776474600.0
2026-04-18T03:08:49.530452,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.48,0.49,0.485,458.81,544.99,0.01,0.51,0.52,0.515,528.31,570.91,0.01,77185.5,70.7,1776474300.0,1776474600.0
2026-04-18T03:08:51.804111,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.48,0.49,0.485,741.62,302.14,0.01,0.51,0.52,0.515,281.72,834.97,0.01,77185.5,68.5,1776474300.0,1776474600.0
2026-04-18T03:08:54.085749,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.49,0.5,0.495,517.76,339.38,0.01,0.5,0.51,0.505,313.67,531.02,0.01,77185.5,66.2,1776474300.0,1776474600.0
2026-04-18T03:08:56.363976,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.5,0.57,0.535,937.43,319.69,0.07,0.43,0.5,0.465,208.93,947.05,0.07,77188.79,63.9,1776474300.0,1776474600.0
2026-04-18T03:08:58.652909,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.65,0.66,0.655,878.89,1057.35,0.01,0.34,0.35,0.345,486.15,534.31,0.01,77188.78,61.6,1776474300.0,1776474600.0
2026-04-18T03:09:00.928264,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.65,0.66,0.655,612.82,849.56,0.01,0.34,0.35,0.345,381.61,351.55,0.01,77188.79,59.3,1776474300.0,1776474600.0
2026-04-18T03:09:03.206008,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.67,0.68,0.675,498.35,1026.79,0.01,0.32,0.33,0.325,434.25,263.42,0.01,77188.79,57.1,1776474300.0,1776474600.0
2026-04-18T03:09:05.480117,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.7,0.72,0.71,578.04,1672.27,0.02,0.28,0.29,0.285,573.64,199.41,0.01,77198.6,54.8,1776474300.0,1776474600.0
2026-04-18T03:09:07.755682,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.8,0.83,0.815,190.53,319.14,0.03,0.17,0.19,0.18,56.38,63.47,0.02,77204.32,52.5,1776474300.0,1776474600.0
2026-04-18T03:09:10.026328,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.82,0.83,0.825,172.97,924.23,0.01,0.16,0.18,0.17,140.64,23.6,0.02,77204.32,50.2,1776474300.0,1776474600.0
2026-04-18T03:09:12.299465,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.69,0.7,0.695,774.16,560.94,0.01,0.3,0.31,0.305,218.84,404.5,0.01,77201.19,48.0,1776474300.0,1776474600.0
2026-04-18T03:09:14.668960,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.69,0.7,0.695,818.67,252.71,0.01,0.3,0.31,0.305,127.83,426.16,0.01,77201.2,45.7,1776474300.0,1776474600.0
2026-04-18T03:09:16.945833,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.7,0.71,0.705,876.14,244.44,0.01,0.29,0.3,0.295,106.36,389.69,0.01,77201.2,43.3,1776474300.0,1776474600.0
2026-04-18T03:09:19.222472,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.73,0.74,0.735,604.25,454.21,0.01,0.26,0.27,0.265,139.84,223.75,0.01,77201.2,41.1,1776474300.0,1776474600.0
2026-04-18T03:09:21.496475,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.75,0.76,0.755,782.08,431.05,0.01,0.24,0.25,0.245,118.63,262.58,0.01,77201.2,38.8,1776474300.0,1776474600.0
2026-04-18T03:09:23.768773,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.86,0.87,0.865,850.41,1241.2,0.01,0.13,0.14,0.135,138.58,138.19,0.01,77201.2,36.5,1776474300.0,1776474600.0
2026-04-18T03:09:26.044366,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.89,0.9,0.895,465.02,2697.88,0.01,0.1,0.11,0.105,203.77,69.44,0.01,77201.19,34.2,1776474300.0,1776474600.0
2026-04-18T03:09:28.320437,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.74,0.78,0.76,547.99,203.7,0.04,0.22,0.25,0.235,81.85,199.13,0.03,77201.19,32.0,1776474300.0,1776474600.0
2026-04-18T03:09:30.594537,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.72,0.73,0.725,282.35,325.43,0.01,0.27,0.28,0.275,108.73,123.06,0.01,77201.2,29.7,1776474300.0,1776474600.0
2026-04-18T03:09:32.877440,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.69,0.7,0.695,270.26,1238.49,0.01,0.3,0.31,0.305,507.25,139.34,0.01,77201.2,27.4,1776474300.0,1776474600.0
2026-04-18T03:09:35.151594,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.62,0.63,0.625,731.74,1257.47,0.01,0.37,0.38,0.375,508.9,376.66,0.01,77201.2,25.1,1776474300.0,1776474600.0
2026-04-18T03:09:37.419744,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.46,0.47,0.465,628.91,232.1,0.01,0.53,0.54,0.535,289.68,818.63,0.01,77196.13,22.8,1776474300.0,1776474600.0
2026-04-18T03:09:39.690953,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.42,0.44,0.43,774.68,169.09,0.02,0.56,0.57,0.565,197.53,943.54,0.01,77196.13,20.6,1776474300.0,1776474600.0
2026-04-18T03:09:41.960463,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.29,0.3,0.295,195.74,546.14,0.01,0.7,0.71,0.705,1210.09,539.99,0.01,77196.14,18.3,1776474300.0,1776474600.0
2026-04-18T03:09:44.233893,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.2,0.21,0.205,124.8,431.2,0.01,0.79,0.8,0.795,1521.43,615.58,0.01,77193.01,16.0,1776474300.0,1776474600.0
2026-04-18T03:09:46.630650,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.16,0.17,0.165,53.67,86.6,0.01,0.83,0.84,0.835,492.27,326.22,0.01,77193.01,13.8,1776474300.0,1776474600.0
2026-04-18T03:09:46.679192,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.5,0.51,0.505,702.1,1243.28,0.01,0.49,0.5,0.495,1093.19,806.83,0.01,77193.01,313.8,1776474600.0,1776474900.0
2026-04-18T03:09:48.954932,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.28,0.34,0.31,142.51,215.39,0.06,0.66,0.67,0.665,397.25,472.46,0.01,77193.0,11.3,1776474300.0,1776474600.0
2026-04-18T03:09:49.000357,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.5,0.51,0.505,706.9,1241.19,0.01,0.49,0.5,0.495,1091.18,812.03,0.01,77193.0,311.3,1776474600.0,1776474900.0
2026-04-18T03:09:51.271709,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.38,0.39,0.385,68.94,223.56,0.01,0.61,0.62,0.615,346.84,154.59,0.01,77193.0,9.0,1776474300.0,1776474600.0
2026-04-18T03:09:51.316799,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.5,0.51,0.505,622.51,1139.23,0.01,0.49,0.5,0.495,1004.14,713.42,0.01,77193.0,309.0,1776474600.0,1776474900.0
2026-04-18T03:09:53.592388,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.45,0.46,0.455,114.03,284.72,0.01,0.54,0.55,0.545,308.33,198.86,0.01,77193.0,6.7,1776474300.0,1776474600.0
2026-04-18T03:09:53.635697,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.5,0.51,0.505,639.9,1132.49,0.01,0.49,0.5,0.495,997.66,732.03,0.01,77193.0,306.7,1776474600.0,1776474900.0
2026-04-18T03:09:55.932852,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.37,0.39,0.38,346.75,145.9,0.02,0.62,0.63,0.625,173.64,744.46,0.01,77187.9,4.4,1776474300.0,1776474600.0
2026-04-18T03:09:55.981794,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.5,0.51,0.505,620.16,1092.61,0.01,0.49,0.5,0.495,961.54,709.77,0.01,77187.9,304.4,1776474600.0,1776474900.0
2026-04-18T03:09:58.249926,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.51,0.54,0.525,285.24,184.23,0.03,0.39,0.48,0.435,156.27,337.46,0.09,77187.9,2.0,1776474300.0,1776474600.0
2026-04-18T03:09:58.299590,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.5,0.51,0.505,270.53,622.94,0.01,0.49,0.5,0.495,557.98,299.4,0.01,77187.9,302.0,1776474600.0,1776474900.0
2026-04-18T03:10:00.571632,btc-updown-5m-1776474300,0xb49c7c4959c128371d6a95fada45f780a3512d29e920bda65f4f0752e42051da,21060086273969502467250729911931090500266043202920764198803374345997770131574,109124002906895143173983293986672787151574172114284501103166641465149474074575,0.98,0.99,0.985,847.28,1558.25,0.01,0.01,0.02,0.015,15.66,31.18,0.01,77187.89,-0.3,1776474300.0,1776474600.0
2026-04-18T03:10:00.619520,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.51,0.52,0.515,126.66,541.14,0.01,0.48,0.49,0.485,459.91,153.34,0.01,77187.89,299.7,1776474600.0,1776474900.0
2026-04-18T03:10:02.963385,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.51,0.52,0.515,835.35,658.01,0.01,0.48,0.49,0.485,577.45,839.18,0.01,77191.69,297.4,1776474600.0,1776474900.0
2026-04-18T03:10:05.286671,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.51,0.52,0.515,1083.63,652.16,0.01,0.48,0.49,0.485,539.14,1138.64,0.01,77191.7,295.0,1776474600.0,1776474900.0
2026-04-18T03:10:07.601499,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.53,0.54,0.535,703.69,1002.68,0.01,0.46,0.47,0.465,793.42,700.83,0.01,77191.7,292.7,1776474600.0,1776474900.0
2026-04-18T03:10:09.929889,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.52,0.53,0.525,872.98,921.57,0.01,0.47,0.48,0.475,748.33,864.61,0.01,77191.69,290.4,1776474600.0,1776474900.0
2026-04-18T03:10:12.257981,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.53,0.54,0.535,746.3,836.77,0.01,0.46,0.47,0.465,653.58,737.06,0.01,77191.69,288.1,1776474600.0,1776474900.0
2026-04-18T03:10:14.574794,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.53,0.54,0.535,657.56,1214.45,0.01,0.46,0.47,0.465,952.89,637.59,0.01,77191.7,285.7,1776474600.0,1776474900.0
2026-04-18T03:10:16.934462,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.52,0.53,0.525,771.6,955.23,0.01,0.47,0.48,0.475,766.03,769.98,0.01,77191.7,283.4,1776474600.0,1776474900.0
2026-04-18T03:10:19.222668,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.52,0.53,0.525,1205.87,210.27,0.01,0.47,0.48,0.475,135.36,1124.81,0.01,77204.31,281.1,1776474600.0,1776474900.0
2026-04-18T03:10:21.497820,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.7,0.71,0.705,590.15,811.68,0.01,0.29,0.3,0.295,313.48,267.01,0.01,77215.44,278.8,1776474600.0,1776474900.0
2026-04-18T03:10:23.771791,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.71,0.72,0.715,1716.39,1306.42,0.01,0.28,0.29,0.285,440.97,751.97,0.01,77215.45,276.5,1776474600.0,1776474900.0
2026-04-18T03:10:26.051259,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.73,0.76,0.745,2277.73,974.83,0.03,0.24,0.27,0.255,247.17,871.96,0.03,77231.99,274.2,1776474600.0,1776474900.0
2026-04-18T03:10:28.327286,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.82,0.83,0.825,1350.48,994.14,0.01,0.17,0.18,0.175,161.4,350.51,0.01,77255.91,271.9,1776474600.0,1776474900.0
2026-04-18T03:10:30.605074,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.85,0.86,0.855,556.13,2057.35,0.01,0.14,0.15,0.145,276.43,120.15,0.01,77255.91,269.7,1776474600.0,1776474900.0
2026-04-18T03:10:32.881966,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.84,0.85,0.845,2029.36,2478.86,0.01,0.15,0.16,0.155,369.78,449.42,0.01,77255.91,267.4,1776474600.0,1776474900.0
2026-04-18T03:10:35.153533,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.83,0.84,0.835,963.66,2119.98,0.01,0.16,0.17,0.165,338.8,238.94,0.01,77249.99,265.1,1776474600.0,1776474900.0
2026-04-18T03:10:37.428780,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.8,0.81,0.805,1137.31,1288.74,0.01,0.19,0.2,0.195,250.14,364.82,0.01,77249.99,262.8,1776474600.0,1776474900.0
2026-04-18T03:10:39.704516,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.8,0.81,0.805,1607.71,1319.4,0.01,0.19,0.2,0.195,262.17,471.26,0.01,77249.99,260.6,1776474600.0,1776474900.0
2026-04-18T03:10:41.977678,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.79,0.8,0.795,1440.33,1340.21,0.01,0.2,0.21,0.205,351.38,442.88,0.01,77239.18,258.3,1776474600.0,1776474900.0
2026-04-18T03:10:44.259727,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.77,0.78,0.775,1792.06,769.52,0.01,0.22,0.23,0.225,187.22,608.7,0.01,77239.19,256.0,1776474600.0,1776474900.0
2026-04-18T03:10:46.532187,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.77,0.78,0.775,1852.88,1079.47,0.01,0.22,0.23,0.225,264.64,625.4,0.01,77239.18,253.7,1776474600.0,1776474900.0
2026-04-18T03:10:48.889406,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.77,0.78,0.775,1664.72,1143.98,0.01,0.22,0.23,0.225,282.14,570.23,0.01,77239.19,251.5,1776474600.0,1776474900.0
2026-04-18T03:10:51.162708,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.77,0.78,0.775,1986.1,719.3,0.01,0.22,0.23,0.225,166.96,668.87,0.01,77239.19,249.1,1776474600.0,1776474900.0
2026-04-18T03:10:53.434965,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.79,0.8,0.795,1228.57,1200.96,0.01,0.2,0.21,0.205,258.84,385.65,0.01,77239.18,246.8,1776474600.0,1776474900.0
2026-04-18T03:10:55.703793,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.78,0.79,0.785,1755.51,1032.26,0.01,0.21,0.22,0.215,233.34,568.63,0.01,77239.19,244.6,1776474600.0,1776474900.0
2026-04-18T03:10:57.976272,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.79,0.8,0.795,1212.44,1141.61,0.01,0.2,0.21,0.205,255.63,382.12,0.01,77239.18,242.3,1776474600.0,1776474900.0
2026-04-18T03:11:00.253872,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.83,0.84,0.835,1692.32,1200.92,0.01,0.16,0.17,0.165,181.37,418.89,0.01,77249.97,240.0,1776474600.0,1776474900.0
2026-04-18T03:11:02.526788,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.82,0.85,0.835,1195.76,2620.57,0.03,0.15,0.18,0.165,373.2,298.9,0.03,77249.98,237.7,1776474600.0,1776474900.0
2026-04-18T03:11:04.798784,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.8,0.81,0.805,871.55,1793.05,0.01,0.19,0.2,0.195,364.08,261.52,0.01,77242.41,235.5,1776474600.0,1776474900.0
